index,pc1,pc2,T
index3093,1.0506679343782896,-0.5219840396234129,1
index3094,0.41460684789254426,0.09828908893917546,1
index3095,0.03387485641745613,2.5064841386959227,1
index3096,-1.30548486261998,-0.9493520567969924,1
index3097,1.180449821783557,0.2229772064291097,1
index3098,-1.2362319655378942,-0.7592641120252512,1
index3099,-1.2583333649667012,-1.6697786377598791,1
index31,0.9304502934732403,0.20931838176650985,1
index310,0.4142004416564973,0.6203981590436045,1
index3100,1.1585332461577056,-1.394903631417705,1
index3101,-1.2256318501531394,-0.8360267621140294,1
index3102,0.7197797388447884,-1.0413623935327108,1
index3103,0.48708498366205677,1.0712349055305905,1
index3104,-1.2074255075771954,0.06739683780116085,1
index3105,-1.2511792435848248,-0.5629612382429122,1
index3106,-0.23166649276747664,1.1341107120642588,1
index3107,-1.093692243839619,-0.9104865392434978,1
index3108,-0.8013600623142847,1.2266470843856099,1
index3109,-1.059869362744083,-0.9889982536516285,1
index311,0.8238780795755811,0.8315529493566085,1
index3110,0.9967528657972526,-0.1137583605105415,1
index3111,1.058315201383568,-0.9322319008258709,1
index3112,-0.3982508697206896,0.7829032148654859,1
index3113,-1.2403130678862473,-1.6397553039266777,1
index3114,-0.5399094763108337,2.6725764707421655,1
index3115,-1.002946003655884,-0.09346671922147465,1
index3116,0.5024261336339109,-0.7285364065084332,1
index3117,1.0865611696851525,-1.3646738154146127,1
index3118,1.1477896878104816,-1.5756425101156795,1
index3119,0.7347975762878751,-0.7008210140106813,1
index312,1.2550093876585633,-1.5455651906288628,1
index3120,1.0503244560723037,-1.0961573070233246,1
index3121,0.8767429088053313,0.6936801719963515,1
index3122,-1.135129189312135,-0.2626431475291701,1
index3123,1.2301012283408423,-1.9185038403727606,1
index3124,-1.1584500259992858,-0.43660581942418913,1
index3125,-1.1935982915159769,-0.7537047337835471,1
index3126,-1.2361377717455901,-0.007046025952285319,1
index3127,0.3498432762121735,-0.43362627305163093,1
index3128,0.5881769311155018,0.4334206705318347,1
index3129,-1.2133790601858674,-0.9109625838743086,1
index313,0.6441139744847162,1.1622447789322456,1
index3130,0.7106363927955396,-0.497096251728053,1
index3131,0.9358928026210624,-0.6023767571473732,1
index3132,-0.11879425202143962,0.5892739522594574,1
index3133,0.7653873167520702,1.1785945192990948,1
index3134,1.0325159727463291,0.3652189749770182,1
index3135,1.1326017957821823,-1.4120948355325778,1
index3136,-0.8743958907741451,1.1287494000729286,1
index3137,-0.3187411852031919,1.9563074199665345,1
index3138,-1.0437127322988928,-0.9819541460726278,1
index3139,1.0800918459280406,-0.34199051544688686,1
index314,1.1590147284861778,-1.4187084999205402,1
index3140,0.6323903345028898,-0.5918805647765647,1
index3141,0.5766932712344772,-1.0073840213479364,1
index3142,1.1692472632497402,1.0874826616442117,1
index3143,-0.2047142843819838,-0.3344871120758306,1
index3144,-0.6901897221955328,1.1579760141608972,1
index3145,-0.947341502379487,-0.6965722878416377,1
index3146,-1.2193223046946102,-1.374192211239341,1
index3147,-1.254009173076831,-1.2536252885284782,1
index3148,0.4881761073964284,0.027840810068699585,1
index3149,1.1984732252418664,0.5990039881342161,1
index315,-1.2021306012826627,-0.6746751394591239,1
index3150,0.540310014775808,1.0014101814785776,1
index3151,1.2698318740649202,0.05262382120948411,1
index3152,-0.47676533273167976,-0.015361236006155314,1
index3153,-0.8694466504116465,0.1723773774087744,1
index3154,-1.2743918688978906,-1.4615516312823764,1
index3155,-0.054518988362533466,-0.03726180320702344,1
index3156,1.1300844620196568,0.01616800210009099,1
index3157,-0.9121258987159578,-0.22326911644282965,1
index3158,0.8025887336464604,0.6360810964337994,1
index3159,-0.9956924070062515,-0.6662455016747523,1
index316,-1.112939991603853,0.6518126857684349,1
index3160,-1.2311199609204735,-0.630287149437945,1
index3161,1.0102277336837537,-1.7354608810403138,1
index3162,1.1313624887715024,-1.7117459309996021,1
index3163,1.0057834014514018,0.36725032611087094,1
index3164,-1.2895076111468458,-0.12210428368302637,1
index3165,1.2101299335872597,-0.08575330033142725,1
index3166,1.323750592533161,-0.0005622546773533299,1
index3167,-1.1885758702395233,-0.16425561829597177,1
index3168,0.6623794483548935,-0.9798330948039337,1
index3169,-0.8433830394932493,1.7699213572736385,1
index317,1.1322246573005113,-0.16026470738635717,1
index3170,1.2229090706323014,-1.901465126870316,1
index3171,-1.1760466495482969,0.22362342493061163,1
index3172,-0.019287359339084032,0.2405874100768145,1
index3173,-1.0260283919225537,1.0657817223430663,1
index3174,0.9971492188455996,-0.15229600062978146,1
index3175,0.980729021235314,-0.9084759999507213,1
index3176,-0.9036184848920893,-0.220477763566531,1
index3177,-0.8927509937088065,2.591795344354868,1
index3178,1.2456888477574404,-0.09924825122687209,1
index3179,-1.2303228837173412,-0.3707351142052896,1
index318,-1.0434565599708232,1.1425149297171227,1
index3180,-1.295367066372697,-0.8555799089796122,1
index3181,1.0523087399261628,-0.39068019959347466,1
index3182,-1.0453942495351178,-1.1651614148084721,1
index3183,-1.2220565404139883,-0.007153035277358694,1
index3184,0.4020406929650741,0.3373782563058666,1
index3185,0.9480026543581715,0.2560535677136269,1
index3186,-1.2075691659229022,-1.449970554713402,1
index3187,1.064989997117096,-0.10277972468184522,1
index3188,-1.1369260315728686,-0.9649581252031667,1
index3189,0.6555661818359249,0.5771557955440111,1
index319,-0.8570227851909648,0.34100215699661574,1
index3190,-1.2705856456457076,-1.5889190037270722,1
index3191,-1.2156388773680158,-0.9251860643459895,1
index3192,-1.1882490313368361,-1.0159014500882924,1
index3193,1.0949231268622153,-0.464519743381341,1
index3194,-0.031041285510581464,0.812096595864156,1
index3195,0.809122392232956,-0.4602084782999858,1
index3196,-1.3327861821354527,-0.7579099149969547,1
index3197,-0.5765131156538394,2.3401482337728896,1
index3198,1.1602581691596068,0.1552875220041422,1
index3199,0.649431615000915,0.5212970900758019,1
index32,1.2965909039800532,0.9790537394497533,1
index320,-0.9628664605254822,-0.2848093592027136,1
index3200,-0.4028725989822344,1.7632393115923441,1
index3201,1.1258004735326579,-0.7033187806164877,1
index3202,1.037368282121294,0.5149898027707988,1
index3203,-1.0204366735187163,-0.9699214409728388,1
index3204,-0.0028718166315844836,1.5129928327809838,1
index3205,-0.3697681546345636,1.4560660614447563,1
index3206,-0.9026120332350952,0.5993886451940057,1
index3207,1.0179271929448102,-0.6709074183981218,1
index3208,-0.0033226657689777155,2.147375806462951,1
index3209,-0.5496381187229239,2.395214761159215,1
index321,0.8715248699931818,0.6348117692830445,1
index3210,0.5391984222586985,1.6826763023975508,1
index3211,-1.2035451598839266,0.48105730700109817,1
index3212,-1.2129998260810801,-1.57551880190995,1
index3213,0.8868936112520894,-1.0817859672324608,1
index3214,0.07856996623387778,1.2283625815408794,1
index3215,0.39111480580965874,1.0359694930214816,1
index3216,-0.8085556761088245,-0.8802201154722397,1
index3217,0.636849729804065,-0.5636677494256374,1
index3218,-1.132470021655457,-1.1316507258889883,1
index3219,-1.2037687362038894,-0.4790694434332598,1
index322,1.0155708092885671,-0.4224348224667618,1
index3220,1.1456737547744962,-0.4691761191534537,1
index3221,0.2824824144130196,-0.42024954871431536,1
index3222,-1.123337547640959,0.2781242589854958,1
index3223,0.9821772711515971,-1.7841476254015545,1
index3224,-1.255196603404177,-0.02245189423667681,1
index3225,1.2995605559546948,-1.1525491363685463,1
index3226,0.2494613806809275,-0.7072405083319556,1
index3227,1.1340875667682204,-0.4558340373132823,1
index3228,1.1780290599628813,0.40289974823884134,1
index3229,0.7584406227793802,-0.5878064172887772,1
index323,-1.1024593779458007,-0.730880302727215,1
index3230,0.7834644372259434,2.290977105079046,1
index3231,-1.2399332160489083,-1.5304739948330037,1
index3232,0.9148724642521361,0.715501061237433,1
index3233,-1.149432017035373,0.552617569235243,1
index3234,-1.0388312623497251,1.0375933060508176,1
index3235,0.3208518624568304,-0.38041758248410623,1
index3236,1.4179261067778397,0.5900658108997497,1
index3237,1.2126057082223023,-0.8601551453761255,1
index3238,-0.5561444141979434,0.5951061070091818,1
index3239,0.3423149220500629,-0.5419609225602415,1
index324,1.287650293120309,-1.8068924100480825,1
index3240,-0.8191135850105804,0.8680577588116665,1
index3241,-0.7722383662812885,0.5990794668214422,1
index3242,-0.8733328967407431,-0.5309998134484956,1
index3243,-1.2287717741042101,-0.8371264156667555,1
index3244,0.18732844542774799,0.1766874143877685,1
index3245,-0.07278727226596746,0.6873255362607105,1
index3246,-0.9260299960601031,0.7520751919570439,1
index3247,0.8366974579318993,0.567217301754537,1
index3248,1.306384203907899,-0.11212280747262737,1
index3249,0.9607333997824472,0.2208777485418111,1
index325,0.35056243787152075,-0.4146965173851681,1
index3250,1.2519683264559298,0.19389030995197865,1
index3251,1.0517042268815993,0.9226157537871733,1
index3252,-0.9016626619287241,0.4246703309775911,1
index3253,-0.9699575119718649,-0.1806103860568291,1
index3254,-0.9514176713268652,0.5663477849369066,1
index3255,-0.8800238096308768,-0.6344759415990889,1
index3256,1.1364980138080552,0.42174902412313936,1
index3257,1.2420323368545605,-0.15653122008986897,1
index3258,-1.193747993926322,-0.4870842260102827,1
index3259,1.2097607635426095,-0.7671643132529555,1
index326,1.2125360444738127,-1.6715418112675777,1
index3260,1.1761720087805447,0.8971994428914517,1
index3261,1.1962755563304364,0.8500903683208474,1
index3262,-0.43200719661136366,-0.2761424969108032,1
index3263,0.3171202889095483,2.45651425255386,1
index3264,-1.0238633819458722,0.5675183608663978,1
index3265,0.9754353290838875,-1.1123966141629824,1
index3266,0.495754687032465,1.014667580321814,1
index3267,-1.317227945771812,-0.6624914674562637,1
index3268,-0.8521354272401871,1.2925889447512426,1
index3269,1.2955265177374067,-1.541300022882407,1
index327,-0.9235420857027119,0.16556590518013053,1
index3270,1.0772037679120967,-0.28600100664976,1
index3271,-1.2671365365255478,-1.4899584944550412,1
index3272,0.9545805551085792,0.7692639224671857,1
index3273,1.207738747904834,-0.9838128114970917,1
index3274,-1.000083713907506,-0.10909054788391821,1
index3275,-0.0007788331587283059,1.463395737910013,1
index3276,-1.2839068090238532,-0.017512964587273968,1
index3277,0.4367669129955141,-0.19144611880074788,1
index3278,-0.8858035299655537,-0.8155674563028079,1
index3279,0.8180314246834436,0.054312379475735355,1
index328,-0.9554626750904066,1.0054065514046864,1
index3280,-1.1252333566383252,-0.32364775512224186,1
index3281,-1.2877812233146535,0.09173457765701128,1
index3282,1.2370883261663383,-0.809442117670063,1
index3283,-0.9620784557644605,0.548193727779087,1
index3284,-1.0142080282817882,0.7801695648192712,1
index3285,0.9029127228901701,1.8718756308737656,1
index3286,0.8180930481939016,1.0730545224007912,1
index3287,-1.2498250304790266,-0.9758694015272272,1
index3288,-1.0511724229518333,-0.3737853593982939,1
index3289,1.2119245237185114,0.5176337836694292,1
index329,1.0572871418984577,0.15796146091132282,1
index3290,0.4360622374086954,1.6743312579626333,1
index3291,0.5230896022635361,1.2580273870176277,1
index3292,-0.6721176948899321,1.0423283223820274,1
index3293,-0.8686668056572511,0.9360907811934313,1
index3294,-0.5348768449502072,1.3587967023092933,1
index3295,0.3202590219603726,0.015439555619473163,1
index3296,0.9585872231308317,-1.705156726455601,1
index3297,0.118087065087575,1.6977199482891188,1
index3298,-0.9714483250667584,1.8245185590474757,1
index3299,0.6064305952188727,0.27126476282691814,1
index33,-1.2903943030193057,-0.34778119732261387,1
index330,0.512267026344555,-0.9015489214711294,1
index3300,-1.1302382648609244,0.5913746975378852,1
index3301,0.09054477166670234,-0.6073621842994763,1
index3302,1.1536393762188926,-1.8736410780212227,1
index3303,-0.9698228260596482,0.7658448751574831,1
index3304,-0.6666278011630942,-0.8065738170395715,1
index3305,1.3278374791792924,1.0194855571756614,1
index3306,1.078923412490999,1.2242679196031214,1
index3307,-1.153109658270901,0.23709996613040193,1
index3308,1.204912226164243,-1.5610540724186672,1
index3309,1.3105659449273235,-0.12940770303799082,1
index331,-1.2574715991845222,-1.6742877693725848,1
index3310,0.49590091112489204,0.5614318120525024,1
index3311,-1.1058704988803467,0.9500421004388542,1
index3312,-1.2658737494853962,-0.5772058338207788,1
index3313,-1.06166835071221,-0.5164971430980578,1
index3314,0.03834363244721885,0.3366202150330135,1
index3315,-1.2206803947819482,-1.3556273741566536,1
index3316,-0.008497651007609654,1.552448600164564,1
index3317,-1.0008340246757936,-0.5659612706396513,1
index3318,1.2374641026926785,0.866653411960783,1
index3319,-0.1240389076300425,-0.24819199564641536,1
index332,1.3295241865684384,-0.5187621119216245,1
index3320,1.044558447910884,0.6716568260479487,1
index3321,-1.2345293026265012,0.2265432826466955,1
index3322,-0.9921506710537131,0.5751064958714455,1
index3323,0.8732767766068572,0.06756241577865477,1
index3324,0.5688836034573117,-0.06880427440768633,1
index3325,1.1701218108324356,0.22856586079981447,1
index3326,0.34353935426534893,-1.0537949113026779,1
index3327,1.070101272288966,-1.400435226395269,1
index3328,1.1992992306947738,-0.3261861253235511,1
index3329,1.0263456459278364,0.061589021729845844,1
index333,-0.8503900507947126,1.2503495625105496,1
index3330,-1.1289369615559681,-0.34977774169700565,1
index3331,1.343215784424233,1.091877124369177,1
index3332,-1.2030573457396634,0.2004346189546397,1
index3333,1.315680459633898,-1.6272483142159633,1
index3334,0.5593783396324022,0.7637482982937409,1
index3335,-0.7923395006550058,-0.6739794899613496,1
index3336,-1.1528887782877022,-0.6363732334145965,1
index3337,-0.6184958837846406,0.9378455307284607,1
index3338,-0.9541681471496962,-0.7391006581257323,1
index3339,-0.997926998219019,0.11365025010223086,1
index334,-1.2248126554972874,-0.945103747538494,1
index3340,0.44514356359504387,0.45984087944751595,1
index3341,-1.1081364529944322,-1.2645824967237362,1
index3342,-0.041666169232075764,-0.10156590394543429,1
index3343,-1.153824228078847,-0.2574269264302225,1
index3344,1.0841704399371836,0.06711721618349209,1
index3345,-0.43699549084840783,0.9242961386697603,1
index3346,0.9155568665196592,1.0503182508004676,1
index3347,-1.2555044873742303,-1.0649062578062527,1
index3348,-1.2470068022703904,-1.6441280807595273,1
index3349,0.9607079517483044,-0.8647571418704423,1
index335,0.9755296675356163,0.30387716094388817,1
index3350,0.8829096868697857,-0.4834713497518378,1
index3351,1.163061654404027,-0.732542440488864,1
index3352,1.4018954541956594,-0.1568607832109875,1
index3353,0.8995231446870369,-0.7399765473788267,1
index3354,0.8579371243957927,-0.7641050027453251,1
index3355,0.904745924491559,-0.7915408780505048,1
index3356,0.9954257407193202,-1.0356567741138114,1
index3357,-1.1981495929602206,-1.0784469731963302,1
index3358,1.3368850621806907,1.0261007103617097,1
index3359,-0.8811360275094468,0.1064481231017257,1
index336,1.015677419554296,-0.5561595445196802,1
index3360,-0.5604427995112536,0.09146026454591798,1
index3361,0.809792420828439,-0.5598944926570594,1
index3362,0.5665393461811244,1.1440287904697435,1
index3363,-0.2554002589558952,0.24172293806857784,1
index3364,-0.7630869158951549,1.2831063606953321,1
index3365,1.2361186918890739,-1.2898344294786837,1
index3366,-1.010339397923162,-0.9345671376697929,1
index3367,1.2401757494757888,1.882355486242747,1
index3368,1.2805519249457944,0.348099943491763,1
index3369,-0.8603814417796496,1.5772359751997744,1
index337,0.13428704889465184,-0.5911050068744753,1
index3370,0.882310537486074,1.352827757878133,1
index3371,-0.45871119801870613,0.2165829478132096,1
index3372,-0.37369696870535396,-0.4569039432893634,1
index3373,-1.0493089308934793,-0.8087593888775555,1
index3374,0.8601942474444755,-1.3420496708457752,1
index3375,0.8264112675467183,-0.007036070919670812,1
index3376,-0.9618469441731585,0.3489937572043845,1
index3377,-1.2272142882129617,-0.6479396485233249,1
index3378,1.2114366492507223,0.30275264310536953,1
index3379,1.023262615315044,-0.0493887041563691,1
index338,1.2098349668262376,-0.7633318395166834,1
index3380,-0.6289849249107301,2.7483178550177145,1
index3381,-0.3982285469345102,0.8344390303122873,1
index3382,1.1830661438953893,0.028084809961864052,1
index3383,-1.2461076731909535,-1.5223810194292429,1
index3384,1.2055096139313017,0.7110711276581871,1
index3385,0.7976433303138422,-1.5496389363035024,1
index3386,1.0419676946232392,-1.6111453244325773,1
index3387,-1.288802079378326,-0.28085431989619974,1
index3388,0.6084363812417332,-0.9786858559010105,1
index3389,0.2473110215370244,1.3611314767810576,1
index339,1.0507673988241977,-1.0673791815598277,1
index3390,0.8276860097100309,-0.23022587330604058,1
index3391,-0.06835227778276493,2.0558368110855856,1
index3392,-1.2310282336461313,-0.266648180348218,1
index3393,-0.9426143034951087,0.3183361171833204,1
index3394,-1.2206691323706134,-1.5499759017422734,1
index3395,-1.2881239814989742,0.0647029732061722,1
index3396,1.1892417610611934,-0.14532935673272257,1
index3397,1.0796864124507037,-0.3653054378457289,1
index3398,1.1785841090355598,-1.732952157492685,1
index3399,-0.6332001537126647,1.074781349331516,1
index34,-0.6457897149431043,1.2623196993049721,1
index340,0.7531574993905455,1.5780512772082087,1
index3400,-1.150870364461286,-0.3724390325185832,1
index3401,-0.9664491042108624,1.3555966685494136,1
index3402,1.0531459834841865,-0.8723830163143995,1
index3403,1.1578789478120388,-0.4586203315458396,1
index3404,-0.8640131698471307,0.480998684127164,1
index3405,-1.0569296687425,0.5842861167944411,1
index3406,1.2522587324595762,0.26997425316773177,1
index3407,0.7817181962831828,-0.32839438002935006,1
index3408,0.6526367505533797,-0.08941205422050318,1
index3409,-0.8862007373323291,-0.18190865570288883,1
index341,0.44058778599528814,-0.3252134545143798,1
index3410,0.5483023345040584,-0.9350853221703181,1
index3411,-1.0672885898484958,-0.9737871606449867,1
index3412,0.949580856802885,-0.09534393512135769,1
index3413,0.15115967127981655,2.529424727342732,1
index3414,0.6408632099949044,-1.5704058896901016,1
index3415,0.43046636527404347,1.0944631152055093,1
index3416,-0.9098750267966141,-0.2387849109973898,1
index3417,-0.1720395546256154,-0.2751521721998844,1
index3418,1.0793736235814342,-1.757301127680899,1
index3419,0.20521796989642893,0.5321220870179514,1
index342,-1.1390450858692656,-0.17907432287126088,1
index3420,-0.5256665679734548,-0.24809034632407384,1
index3421,-1.1843784648752123,-0.12220439230949347,1
index3422,-1.1051332132922527,-0.5158326001144508,1
index3423,0.43875710278577074,-0.3379352930891529,1
index3424,0.7560879057164415,-0.718256790287634,1
index3425,1.1953544988452305,-0.18163060445003085,1
index3426,1.179289540599076,0.17511148633760523,1
index3427,1.2353110785487293,-0.9638303273720386,1
index3428,-1.2865622860656822,-1.5801955248405963,1
index3429,-0.051673085431857356,1.5686035680816313,1
index343,0.26163840060815474,1.1288922903696121,1
index3430,0.9434678897335756,0.5315239650708121,1
index3431,-1.1613855190372937,0.6837403171675218,1
index3432,0.6684303718169421,-0.615391251713063,1
index3433,1.2223216995211197,-0.9746348680987815,1
index3434,1.1706344345771427,0.3585698803043152,1
index3435,0.7392866226583251,-0.08983031880039812,1
index3436,-1.092848428925173,0.539630205299483,1
index3437,1.1008277951230636,-1.100896450601852,1
index3438,-1.186081140719189,-0.4630251290611316,1
index3439,0.46044681952770816,1.2973436250858805,1
index344,-1.061979819112496,0.028720475687966634,1
index3440,-1.192828670496652,0.5705065325046688,1
index3441,-0.9243264172271711,0.813637329673835,1
index3442,-1.101436281291341,-0.34323604807362595,1
index3443,1.2399971395265617,-0.5258122051772177,1
index3444,-1.1997851442615757,-0.11469530296791348,1
index3445,0.9003517664787178,0.09902436091433368,1
index3446,-1.1852674193129598,-1.2345793939213565,1
index3447,1.0946869351496344,-0.5275433867977672,1
index3448,-0.3863069802052416,1.3908841010265234,1
index3449,-1.0165034856364752,0.2539594639508701,1
index345,1.1794030369172837,1.5449201796561913,1
index3450,0.7470823481901365,-1.0587203483643561,1
index3451,0.6776234143676648,2.072302993801723,1
index3452,0.9295256375962518,-1.320034416074735,1
index3453,-1.2418728570593887,-1.7354492031031654,1
index3454,0.9733473102729073,-0.5873868418672462,1
index3455,1.2344092591177616,1.7552833199958964,1
index3456,0.7179034640318576,1.1920668302252386,1
index3457,1.0208565423307723,-1.0145224824923047,1
index3458,0.7836361625471848,0.09881695432334016,1
index3459,-0.08152439347343188,0.04651794775234519,1
index346,-1.014760764083286,1.3898377514306783,1
index3460,0.16586739537829204,-0.44343463958035617,1
index3461,-1.2630138328437652,-1.5142112582163423,1
index3462,-1.20561875299251,-0.19434054060710698,1
index3463,-1.193213314926429,-0.8659248488041834,1
index3464,0.8592556493238291,-0.20683976674605062,1
index3465,-0.8695542619491239,1.7999078049618815,1
index3466,-1.2361386750491379,1.39596228079414,1
index3467,1.227011290577883,1.368829699707141,1
index3468,1.2464805656895712,0.23136279155683226,1
index3469,0.06665730732377839,0.18726667956226645,1
index347,-1.0005226669812695,-0.9567168482565717,1
index3470,1.1461223134209422,-1.204830115511276,1
index3471,-0.9847475658428978,0.06680895117920026,1
index3472,0.7967797789905217,-0.8187257339774285,1
index3473,-0.8978624886459334,-0.17594422827505785,1
index3474,0.6871767312205089,1.1352748283360745,1
index3475,-1.2343667936929408,-1.079156177914362,1
index3476,-0.005770404343333008,1.903998053992091,1
index3477,0.5973592918443876,2.6866308791496554,1
index3478,0.7959872422383626,2.168204389507145,1
index3479,1.3588599736604536,0.1638575410459004,1
index348,-0.8540942718446215,2.1356110616572614,1
index3480,-1.1824296798771488,-0.2074048976844298,1
index3481,1.2412573634931647,0.48431593626699865,1
index3482,1.034293388430094,-1.0625729164483493,1
index3483,-0.931971834573318,-0.22158627433597108,1
index3484,-1.2053945457463309,-0.16030852247913185,1
index3485,-1.0122334777549267,0.032120565975609014,1
index3486,0.037568928951739466,2.6885239914618815,1
index3487,0.8810407070320233,0.641948076011235,1
index3488,0.7440314654904407,0.07433386276980981,1
index3489,1.0907887402051926,-1.3941665169824835,1
index349,-1.221766621358479,-0.7798067965831066,1
index3490,0.20936350410173776,1.0538686530439323,1
index3491,0.989315627825927,0.2296463792536512,1
index3492,-1.217033185771404,-0.6680851128241555,1
index3493,-0.9001018259548769,0.5219378047419638,1
index3494,-0.18147565385336153,1.3525649022529453,1
index3495,0.921156406242863,-1.1267989551391153,1
index3496,-1.2615996747341784,-0.02970958391415255,1
index3497,0.9160713956127488,-0.3838447089069139,1
index3498,-1.0859040216681488,-0.26307760356857524,1
index3499,1.2038737078802841,0.4437449211543806,1
index35,-1.0544755739833052,1.487779128370926,1
index350,-0.6971562184967389,1.8222459071180743,1
index3500,-1.2125923240273906,-0.522158260037156,1
index3501,0.548813549014849,-1.0357613616922978,1
index3502,-1.0150468918968625,0.8441816139110324,1
index3503,1.447798392342683,1.442680031223973,1
index3504,-0.6489104980955591,0.6143959224340468,1
index3505,0.8161999687285518,-1.5567699478628962,1
index3506,1.1344256752209634,-0.8034303329680421,1
index3507,0.17695400193063732,1.2651424667390145,1
index3508,0.943310730790617,-0.14675984358820418,1
index3509,0.7580468367310049,0.6649691302022583,1
index351,1.2435666133591612,-0.15201560719118162,1
index3510,-0.5406270622767491,-0.1316804592723281,1
index3511,-1.287962008467538,0.2581563557291673,1
index3512,-1.0557935673192482,0.31961453170038356,1
index3513,0.6853819576349419,-0.13981694089187574,1
index3514,1.1239797357033827,-0.6495375534529846,1
index3515,-1.1920069532535686,-0.6539717490046192,1
index3516,-1.2163187033000813,-0.7543460464170898,1
index3517,-1.2000427554078474,-0.8689674820712592,1
index3518,-1.155482104000101,0.45525549009014926,1
index3519,-1.2077968822590484,-0.8108421502640016,1
index352,-1.0045987668986132,-0.26533228218429283,1
index3520,1.26191276394877,1.1399123628407866,1
index3521,1.0985325477352683,1.160573005477033,1
index3522,-1.0081561145199618,1.6232396751324771,1
index3523,-1.2045874800199288,-1.0370647060514249,1
index3524,1.3723715649604546,0.8496948062629082,1
index3525,1.0814944595038725,-1.8698986703966833,1
index3526,-0.4444995348005357,-0.10912435321889219,1
index3527,1.1170851716588226,0.5764164957118104,1
index3528,1.0371480990895703,-0.16164133196296435,1
index3529,0.927454422338087,-0.3710971046528081,1
index353,-1.1547724507262762,0.1367266211431482,1
index3530,1.106304735128743,1.6404711324365135,1
index3531,-1.1257781058614769,0.8115821881545577,1
index3532,0.6796534557468218,0.050080860522723106,1
index3533,-1.224900826053208,-1.1609550852339199,1
index3534,-0.0006524593138907837,1.4724251292375508,1
index3535,-0.9594217686581582,-0.487900568338782,1
index3536,1.3422423193160242,-0.37491981308026534,1
index3537,-0.09005013217908343,0.3494552893550178,1
index3538,0.880538646440907,-1.0461669261779465,1
index3539,-1.2206346396502092,-0.6153774201079135,1
index354,0.44327358068053535,2.24056546003468,1
index3540,-1.2704577850901413,-1.4369698987371389,1
index3541,1.1930355191760176,0.3586561344585482,1
index3542,-1.2193504430258313,1.0713127926791408,1
index3543,-1.038148212672263,0.25783914250349127,1
index3544,-0.8927343263901668,-0.18348058293762323,1
index3545,0.8825295237746823,-0.5022077043144385,1
index3546,-1.2215010335796412,-0.9102781807900312,1
index3547,-1.1927236567590216,-0.5206160876950309,1
index3548,1.309269095766867,-1.3315639477827672,1
index3549,0.40873130423381676,-0.915828120998078,1
index355,-1.079476255236088,0.03961652649902766,1
index3550,0.2820283468830881,1.0229824914866892,1
index3551,-1.225234276563793,-1.2623418315292605,1
index3552,0.7412737588843562,-1.0374224711907087,1
index3553,-0.19119331422088454,1.389755079445906,1
index3554,0.8273034522051983,0.9169425717350445,1
index3555,1.0672756101309742,-1.3585674479048413,1
index3556,1.3038613574901854,-0.11487996444661162,1
index3557,1.2160705903782032,0.9327049521038318,1
index3558,0.39606296222695286,-0.3686181896342598,1
index3559,-0.987419155029079,0.12596552529236346,1
index356,0.046205969539183635,2.8731653975405798,1
index3560,-1.249362670966282,-0.7543803185714446,1
index3561,1.131513382611835,-0.6179733702186262,1
index3562,-0.9444385336217093,-0.3387786627963464,1
index3563,-0.3886137171312948,1.5351848029664932,1
index3564,0.20344096126040714,1.631630899228255,1
index3565,0.7534226557488194,-1.5208391361664877,1
index3566,0.8991693718994869,0.048977472437279346,1
index3567,-1.1955782371669827,-0.46755513451679503,1
index3568,1.344477856029815,0.21671421009814834,1
index3569,0.00930408423364489,0.5602938695201309,1
index357,1.1040898993546535,1.075514209733264,1
index3570,-1.18662431600598,-0.3959135986348063,1
index3571,1.2087828612766407,-1.8393670609067116,1
index3572,0.8664990506615651,0.9985343530955543,1
index3573,-1.2216516936389532,-0.8074701312742066,1
index3574,-1.305203607478422,-1.0871896955591587,1
index3575,-1.2662058723130896,-1.4106930216675724,1
index3576,-1.134890278754165,0.8679138550106464,1
index3577,-1.1894389656370548,-0.8716931798079959,1
index3578,1.0621130199194289,-0.6609738572271329,1
index3579,-0.6571085099398144,1.789183304582784,1
index358,1.0777164594100324,0.6738224120550751,1
index3580,0.7764902321781167,-0.5568717546709199,1
index3581,0.9004248980054658,-0.6756038843051864,1
index3582,-1.1576370805791494,-0.3704915817937723,1
index3583,-0.2433408954257979,0.19386862633396432,1
index3584,1.0702482177571035,0.5790626672512447,1
index3585,-0.9113983819729741,0.4201679599143459,1
index3586,0.9399317136259281,-1.6072922349515282,1
index3587,0.5324335741669625,0.16356339473842363,1
index3588,-1.2392777584753272,-1.6195844964442891,1
index3589,-1.264774739521405,-1.3562293961463707,1
index359,1.109807970845754,-0.3374973049009751,1
index3590,-1.2075091829631317,-1.4536098394548995,1
index3591,-1.0091237282205765,0.5311038472971977,1
index3592,0.8028926282140021,-1.707515160146892,1
index3593,-1.1461885101908889,-0.2598470156425107,1
index3594,-1.0286907123071902,-0.9824165875936948,1
index3595,1.2555792861442385,-0.8763664269889364,1
index3596,-1.1972037113625866,-0.1766182638202598,1
index3597,1.0429824516582418,-1.5905070671252628,1
index3598,0.650982237191314,0.11177576324083514,1
index3599,-1.2353445772304223,-1.4575240686876727,1
index36,-0.9415232462484152,0.5790385896146862,1
index360,-1.1580142479863569,0.3819726943361352,1
index3600,1.0381907205448166,0.2102492692558345,1
index3601,1.1065221522758517,-0.20433783116750456,1
index3602,-1.2544734393118397,-0.9059022289673004,1
