index,potential,temperature,ib0,ib1,label
index100_95,-65996.9278459549,314.42831515010573,1.5368335684041998,-1.1731733589638644,0
index100_96,-65976.66996574402,301.0442990002685,1.596591998305628,-1.1736409398609815,0
index100_97,-65760.7890855074,310.3407088645564,1.503617491966235,-1.1918576748918919,0
index100_98,-66106.3844692707,302.2006187105352,1.453763813442852,-1.203564316320672,0
index100_99,-65974.02856612206,292.4685770270674,1.4576456859379996,-1.1917023407130203,0
index101_0,-65661.61224365234,304.5817924742614,-1.7963600115754446,-2.1256515993418086,0
index101_1,-65898.99252650142,305.90417374330127,-1.8157733928513586,-2.1084992764191335,0
index101_10,-65772.65289848298,310.8278269521273,-1.6681731547425223,-2.056298222316369,0
index101_11,-65655.07898163795,315.9396395957798,-1.6435796399087645,-2.0280680256188077,0
index101_12,-65854.5965180695,303.14783369636353,-1.6509482540612588,-2.038654617656466,0
index101_13,-65991.43818700314,304.1633209233324,-1.616331146526254,-2.009408443008115,0
index101_14,-66011.43976438046,303.0223705687186,-1.7061065419859986,-2.0690758031935514,0
index101_15,-65843.3906776905,311.95963935073956,-1.6487202518887725,-2.047883828769524,0
index101_16,-65745.01797324419,298.0269098824714,-1.660751011307171,-2.02435611544671,0
index101_17,-65828.81713926792,306.7248438795617,-1.7240787697170403,-2.0708268305099944,0
index101_18,-65679.70207834244,309.0895888498515,-1.7157458993728336,-2.0613922174656505,0
index101_19,-66016.687261343,316.7228639897575,-1.710755949432146,-2.0787446993582215,0
index101_2,-65861.36344957352,311.59156618502425,-1.8159623596984793,-2.1286144725954745,0
index101_20,-65858.31458842754,310.2298205140505,-1.6357020439936787,-2.023900585495518,0
index101_21,-65955.12093776464,308.0057142692698,-1.5777015202594737,-2.013492864392016,0
index101_22,-65790.9858121872,319.1577374277509,-1.776365223558319,-2.1065622923340217,0
index101_23,-65425.15392112732,314.3774367053308,-1.7391660198757672,-2.082916324368889,0
index101_24,-65793.07756865025,304.0782026094448,-1.785463092366065,-2.1237702341322544,0
index101_25,-65866.36123085022,308.47022997128704,-1.7853167724857186,-2.1120325671715228,0
index101_26,-65713.24010038376,311.4781454967316,-1.846636346923771,-2.1451851163002447,0
index101_27,-65851.09163153172,311.57349171287274,-1.7145485125816544,-2.0696045203774602,0
index101_28,-65807.50378018618,305.14056589147384,-1.7558254540789264,-2.0921931639000677,0
index101_29,-65692.27870631218,301.6884019635131,-1.767109974886482,-2.0962676349412614,0
index101_3,-65539.55449414253,308.7945007908964,-1.6167445515075234,-2.0174218500651255,0
index101_30,-65857.43462324142,304.9731327638204,-1.7035459866592193,-2.067296304098803,0
index101_31,-65838.2333407402,309.89860061846684,-1.6836576979895481,-2.053963515662131,0
index101_32,-66034.46535181999,304.5120753913453,-1.6490307071171162,-2.0384162674159505,0
index101_33,-65893.08806681633,303.02498660538396,-1.760220805806108,-2.0889132063743228,0
index101_34,-65940.48113918304,298.8066276544816,-1.6340815220853844,-2.0483210640283787,0
index101_35,-65997.32708263397,319.43397280763014,-1.7287287991944742,-2.0671614236556373,0
index101_36,-65860.19770157337,313.52659374185333,-1.821833380705898,-2.120063555510948,0
index101_37,-66131.92018222809,295.95647242720474,-1.784831041872815,-2.0968351783516823,0
index101_38,-65845.79577684402,299.8047527627755,-1.6983714126283012,-2.059083326399927,0
index101_39,-65910.03701686859,294.82824051058,-1.6824026619470196,-2.058036506382658,0
index101_4,-65718.69777840376,313.4612345411394,-1.7371997751570407,-2.084210689243397,0
index101_40,-65989.37981033325,291.93321273805276,-1.7222946064684455,-2.077260680948495,0
index101_41,-65967.24935817719,305.614016573392,-1.624630474452022,-2.009189437464437,0
index101_42,-65889.07692050934,315.9428633343598,-1.7585399692513533,-2.0730040183071847,0
index101_43,-65726.36386275291,311.3660505971185,-1.7884971277850101,-2.0980594004069815,0
index101_44,-65883.6008207798,309.8091002857051,-1.7218761896924275,-2.0710119860683323,0
index101_45,-65969.69125115871,300.67117478546976,-1.6540213279084834,-2.0407942343258116,0
index101_46,-65870.885368824,315.4027353757481,-1.762600064813585,-2.0939187128937737,0
index101_47,-65986.0663190484,299.5264421581461,-1.790106332827856,-2.1094503384281964,0
index101_48,-66019.70603120327,316.9168964634782,-1.6930231612220363,-2.0571668161674497,0
index101_49,-65805.74398899078,304.44142450253537,-1.7027869261617943,-2.0766310866922675,0
index101_5,-65791.66999197006,304.9962231885981,-1.6656182215336577,-2.062946684390372,0
index101_50,-66017.08045244217,307.20124654841305,-1.6816729100478778,-2.058674498918351,0
index101_51,-66133.70640087128,299.5537745360752,-1.6408944709646227,-2.0221368377780293,0
index101_52,-65928.48645228148,307.67736793780296,-1.6816727614662446,-2.0396298996504365,0
index101_53,-66019.1436445713,311.9353800492044,-1.617324847780552,-2.015670049062841,0
index101_54,-65852.01834821701,307.42030401111623,-1.649677245556574,-2.020153261162678,0
index101_55,-65913.65978765488,310.2065492771935,-1.6691802193108223,-2.032957078559922,0
index101_56,-65984.17919307947,304.9455505645356,-1.6959770624526112,-2.050762745715294,0
index101_57,-65531.48186278343,303.61262680398465,-1.6764441310728584,-2.0449207342735027,0
index101_58,-65993.46216011047,310.0320243717524,-1.6245075742322284,-2.007674546892779,0
index101_59,-65782.72034955025,305.3999184333239,-1.639841069394656,-2.037310265781276,0
index101_6,-65787.45912379026,307.13726977925813,-1.5744317493421247,-1.9846537991129902,0
index101_60,-65894.22506046295,308.9437342649477,-1.6485820587146893,-2.0236208691780626,0
index101_61,-65983.43851661682,305.8595647965873,-1.5791883346600195,-1.9886109396699259,0
index101_62,-65994.05083453655,305.18893923115013,-1.6378328824054667,-2.02141609276918,0
index101_63,-65661.61507618427,310.2838646529612,-1.593925889683791,-2.004822073898542,0
index101_64,-65729.63856836408,298.17484312277475,-1.5921667226574951,-2.008164126363816,0
index101_65,-65806.349183321,306.4611574358371,-1.6325040888511593,-2.0195489039737633,0
index101_66,-65838.2061534524,303.9284963529011,-1.6332299087115338,-2.023609436594497,0
index101_67,-65984.39525985718,313.31633551228407,-1.6405764622229064,-2.014124906811258,0
index101_68,-66034.61721473932,305.3840027990615,-1.6467522251499411,-2.0060638183345834,0
index101_69,-66040.25136470795,312.16342176269,-1.7155533834286616,-2.0733911333467385,0
index101_7,-65739.58996471763,303.567973677627,-1.6775931616564916,-2.046615999640565,0
index101_70,-65899.82270634174,316.09607657259545,-1.724126735521617,-2.063102462285892,0
index101_71,-65871.2602943778,323.8537209788156,-1.639957009229399,-2.036733156564199,0
index101_72,-65907.19760966301,293.40933410231594,-1.6111404718199585,-2.0303628773725917,0
index101_73,-65777.80911934376,302.1788341843954,-1.6891487366487095,-2.0750790706553492,0
index101_74,-65954.50742065907,298.7415043715925,-1.6201443023026076,-2.0327791932718022,0
index101_75,-65743.86552619934,298.82193668804473,-1.7388315526304918,-2.0878860102118244,0
index101_76,-66000.33102858067,308.31580400712454,-1.6530914445020142,-2.047150487675877,0
index101_77,-65876.30821442604,304.917905975333,-1.6964748361461401,-2.075057008579305,0
index101_78,-65948.59434247017,312.09231081350674,-1.720270728171255,-2.1013138195770282,0
index101_79,-65984.29959964752,307.9978564370403,-1.659314927199382,-2.0522248565817662,0
index101_8,-65940.79875743389,313.6116355805757,-1.7161624310267167,-2.066294735855683,0
index101_80,-65868.76691579819,300.8337722737049,-1.620489675974402,-2.0260620801752847,0
index101_81,-65909.3207373023,298.9198770701835,-1.6533156797125956,-2.043577196253415,0
index101_82,-65840.20500063896,318.36351882462225,-1.706412327624062,-2.0750139548799904,0
index101_83,-65666.2662653923,301.7726531204929,-1.6349599389642804,-2.0417983136377447,0
index101_84,-65836.509167552,313.57953640690187,-1.6788709569754028,-2.0729685840354666,0
index101_85,-65765.86028027534,310.8547072683096,-1.6599188364203177,-2.056096110665539,0
index101_86,-65745.43020558357,314.00697875950436,-1.6757521972464249,-2.0698641882111666,0
index101_87,-65880.46779370308,307.4480307577152,-1.6840427251895385,-2.075045897344441,0
index101_88,-65829.86377191544,309.5844591987899,-1.6561617739995302,-2.0691681996547073,0
index101_89,-65898.11101937294,310.28714231897624,-1.6459992867582143,-2.053575784005314,0
index101_9,-65754.36506867409,313.1062841038342,-1.6811344143685187,-2.062353429613483,0
index101_90,-65743.29422473907,319.261181073839,-1.5650326210586096,-1.9953146186637283,0
index101_91,-65936.278439641,313.65374479847094,-1.6702140088903694,-2.053271429152097,0
index101_92,-65904.08330345154,304.89229892027544,-1.6046386441532285,-2.0203633536251084,0
index101_93,-65720.10676431656,301.0814113514616,-1.639684443918809,-2.046361489133946,0
index101_94,-65827.05095648766,306.3054438986139,-1.7141255470462795,-2.084631048967807,0
index101_95,-65853.56730949879,312.8459398904506,-1.6095431936619864,-2.0043363184553358,0
index101_96,-66028.46814155579,307.0290830648631,-1.664017504866035,-2.0516278561056236,0
index101_97,-66036.5888697803,296.6916239316648,-1.6798619986041963,-2.072516637688356,0
index101_98,-65960.6324185133,314.9447228985495,-1.700470917110632,-2.0815778507536917,0
index101_99,-66070.33209514618,307.6655512765585,-1.7668041123068898,-2.118197497940192,0
index102_0,-65478.38689541817,311.33420198681364,-0.184497386037501,0.9852580891510447,0
index102_1,-65649.63895106316,300.162303176801,-0.09074379447793435,0.9387402511878169,0
index102_10,-65868.57573127747,311.27770249833395,-0.08593065893176677,0.9440272136153931,0
index102_11,-65750.31884403527,315.3173649854628,-0.12738150162634387,0.9261910786309442,0
index102_12,-65780.18464446068,306.3159107534202,-0.060684809967087916,0.9041804386098473,0
index102_13,-65745.47527551651,309.08968074831415,-0.086660584428225,0.9267067683261776,0
index102_14,-65784.04912471771,295.41490142837125,-0.10707844986107085,0.9390635821816349,0
index102_15,-65658.85332226753,305.95911523194803,-0.10232166377473406,0.9580965653445659,0
index102_16,-65859.47523522377,307.27683981508983,-0.09753565895290917,0.9619923798926426,0
index102_17,-65867.26612353325,305.6187077783443,-0.11159003478032681,0.9920413025904296,0
index102_18,-65626.03235709667,308.42769883863946,-0.11978094300239028,0.9721428747671541,0
index102_19,-65665.77257883549,300.3217607949071,-0.09527101190699272,0.9226778323266216,0
index102_2,-65618.48422652483,300.1105979419281,-0.09117649910473424,0.9950921608110539,0
index102_20,-65730.52369898558,310.24549418103715,-0.0822550376433614,0.936333239532231,0
index102_21,-65685.34470099211,311.77494046679766,-0.0921772833696276,0.9026646186167517,0
index102_22,-65788.13300353289,306.85026541494665,-0.10092727572494309,0.9637634362393335,0
index102_23,-65809.57386907935,307.9473321033172,-0.08403109928943997,0.9418222174829021,0
index102_24,-65699.1771850586,311.94256532330877,-0.097637191599659,0.8928370012334699,0
index102_25,-65613.91550314426,310.12077078680016,-0.07638293300231547,0.8549982149478081,0
index102_26,-65776.5621445477,310.2524286220182,-0.09363003159505945,0.9271307860855631,0
index102_27,-65749.1992278099,304.21596244614307,-0.10341616077427418,0.9347205387861335,0
index102_28,-65993.49551272392,298.4159558965475,-0.10208857365305113,0.9602349610354355,0
index102_29,-65734.80479112267,314.70119093616114,-0.09998932911873992,0.9787754566541269,0
index102_3,-65612.6303166151,311.50153071691113,-0.09119667409755794,0.9737087069920092,0
