index,potential,temperature,ib0,ib1
index93_90,-141999.66442871094,311.03087584691485,1.1789973152049296,-2.5196911873917154
index93_91,-142365.78506469727,309.576221462952,1.1637468676811409,-2.492094845832997
index93_92,-142341.35306549072,303.8041779076609,1.1546332058721998,-2.5066907315741083
index93_93,-142014.0523300171,315.59470719203443,1.1581576208121964,-2.5198153585765555
index93_94,-141985.90270996094,310.7465508176125,1.085361512908451,-2.4497780121252895
index93_95,-142036.5214996338,314.3228948445975,1.1183264774781978,-2.4933293208357057
index93_96,-142066.2970275879,305.4563434700857,1.1315836549869525,-2.494189314581538
index93_97,-142435.2883834839,304.115493560314,1.0622673060164165,-2.4380807880415363
index93_98,-142493.9920349121,298.6177195512466,1.0750162933708582,-2.4793107521712328
index93_99,-141985.66358947754,311.8181608837828,1.09095406183023,-2.449875497769032
index94_0,-141521.50074768066,303.04776821680593,-1.6022541423332228,-1.7365769049633328
index94_1,-141601.69100952148,310.15202011446564,-1.671738700889702,-1.691323996647783
index94_10,-141711.61136627197,305.0092926439307,-1.6459133875532856,-1.7727866383318578
index94_11,-141704.80861663818,313.234687531822,-1.6127766326161406,-1.800111834541735
index94_12,-141660.37031555176,311.20578764407287,-1.6093346703825104,-1.805810484733209
index94_13,-142051.54972839355,312.25415387045047,-1.6152334680756637,-1.8127876015210982
index94_14,-141908.95017242432,313.0705479410729,-1.6633937354249793,-1.8176860377908919
index94_15,-141750.9793548584,307.24596405180324,-1.63117146153725,-1.7979134546567117
index94_16,-141897.00076293945,308.84062342461095,-1.6939577059510658,-1.7715844592792662
index94_17,-141691.48964691162,313.0992720645765,-1.678912503016536,-1.7765339437134222
index94_18,-141662.50205993652,312.35753607414233,-1.6626835315619322,-1.7942238622202207
index94_19,-141810.73329925537,306.29453974892385,-1.6934702035607134,-1.7379007198996652
index94_2,-141671.61518096924,298.33431759828727,-1.6515257117572943,-1.7513065088862643
index94_20,-142066.04682922363,299.5673158952775,-1.6381052940745553,-1.7833353507576974
index94_21,-141793.4510192871,310.4055610876771,-1.70088753557936,-1.7684303414364464
index94_22,-141882.18746948242,305.59655859441386,-1.7250496426920703,-1.7666550146741637
index94_23,-141911.61777496338,310.78178151579857,-1.662436688450967,-1.7659193019791715
index94_24,-141765.46029663086,308.4460661467715,-1.673929769248095,-1.7755537564035375
index94_25,-141985.13207244873,304.4991529949245,-1.6965882817806304,-1.7763778169812183
index94_26,-141736.20664978027,307.51291258328956,-1.653351686392516,-1.7851241144995331
index94_27,-141857.46682739258,307.53211238046026,-1.6769023933967206,-1.7946624167344893
index94_28,-141349.2459716797,309.6011232642788,-1.6788268491078164,-1.7596245498719925
index94_29,-142019.06340789795,313.95013225224767,-1.6828443636941612,-1.764820715256541
index94_3,-141587.38609313965,310.38176579327006,-1.6468816403198858,-1.7496864998813235
index94_30,-141844.6191253662,304.5738878839903,-1.6619927293227874,-1.7892732186254703
index94_31,-142089.07730865479,305.1858171426509,-1.6736488589358312,-1.785480651358379
index94_32,-141932.810546875,310.36486004004905,-1.6643180890897349,-1.760830308638873
index94_33,-141938.5471343994,305.91290990057763,-1.666375883270473,-1.7951757768047714
index94_34,-142011.51110839844,305.2443544838864,-1.7141336276693548,-1.8117907333689502
index94_35,-142132.19303894043,317.1934437375295,-1.670624228911749,-1.7657377147873456
index94_36,-141735.08882141113,307.2013785667619,-1.7105894550286465,-1.7464133389210088
index94_37,-141969.07711791992,300.21419954857333,-1.6549291738720284,-1.768359437307773
index94_38,-141843.6160583496,299.03838369102283,-1.6476147224732112,-1.777926044855863
index94_39,-141989.469871521,306.60244682324776,-1.722163553632069,-1.7888369238638409
index94_4,-141726.8441772461,306.38769592492827,-1.6206884017271024,-1.7167500021846132
index94_40,-141993.44436645508,303.29046457356355,-1.6693271692218978,-1.7710403665480967
index94_41,-142031.67923736572,309.86778266696615,-1.6955511197081254,-1.7738683047098993
index94_42,-142019.61586761475,311.7091682183326,-1.699435085000197,-1.782462637280631
index94_43,-142196.66625976562,311.5639884933598,-1.684178020279946,-1.7580432261835652
index94_44,-141767.72089385986,299.3496063428037,-1.691286903236219,-1.8037739366081091
index94_45,-142017.42458343506,301.669208696871,-1.6978332812585752,-1.7479665292796165
index94_46,-142117.51531982422,303.6395355872142,-1.7242334979046554,-1.7780865325456467
index94_47,-142009.04473876953,300.7083951779809,-1.711733261377905,-1.7728875414249392
index94_48,-142069.86010742188,296.6641389871181,-1.6887089387421832,-1.7795323711217683
index94_49,-141926.5891265869,307.6036150114724,-1.7380062683032236,-1.7312218187357076
index94_5,-141618.22470092773,303.2106199660078,-1.6540134677484777,-1.7838953804056819
index94_50,-142071.6469039917,307.03174801330573,-1.6965375944583267,-1.778357269110149
index94_51,-141941.91094207764,306.6259138360353,-1.6218884625857548,-1.8061546503981498
index94_52,-141875.61767578125,300.1412472212465,-1.6085928672751129,-1.7953290984320776
index94_53,-141931.15980529785,307.313187072894,-1.6446958025475311,-1.8108385013889283
index94_54,-142182.9168548584,300.9382763530965,-1.6792949304717155,-1.76209895902658
index94_55,-142074.04609680176,302.5611407524924,-1.7069349758777166,-1.760348844120813
index94_56,-141886.4833984375,303.1478154778996,-1.730787293878287,-1.7380321964060994
index94_57,-141935.44465637207,319.51981842565766,-1.6826200578746977,-1.7980178587423539
index94_58,-142153.2969970703,306.13500568879266,-1.6681618021053939,-1.7685396602073462
index94_59,-141823.9970703125,311.57848571076704,-1.6902809093547546,-1.7627082515860588
index94_6,-141854.90910339355,310.2218221222858,-1.6234775760187072,-1.7733332383188602
index94_60,-141897.1144104004,313.26170750741267,-1.6761299797431137,-1.803566613612279
index94_61,-142283.3862991333,311.5116865816375,-1.6556403505617476,-1.7789487075529653
index94_62,-142038.0749168396,307.93551450998564,-1.6927703029260095,-1.7557682337471805
index94_63,-141595.19310760498,310.39312776693515,-1.6852149570676567,-1.8009867217395095
index94_64,-142014.01763916016,304.5031189331141,-1.6383342202016995,-1.7690008442436642
index94_65,-142056.30123901367,306.9484832309953,-1.7246179130038364,-1.7321407448422526
index94_66,-142165.45164489746,309.77564100429976,-1.6909539086052743,-1.7614711477988778
index94_67,-141838.3483581543,302.08421905853044,-1.6720387306217774,-1.737036960681821
index94_68,-141941.49067687988,305.80104857803525,-1.669379080633046,-1.755188988098899
index94_69,-141965.51585388184,301.20109959455596,-1.676358545943652,-1.732054476158816
index94_7,-141554.86904907227,311.91780160754416,-1.6049028310745013,-1.784924060118975
index94_70,-142023.7501525879,307.9756862759901,-1.6762654565299941,-1.7358121845244738
index94_71,-142091.25450134277,302.8796780528617,-1.7356121231097097,-1.7384400212637146
index94_72,-142035.90522766113,306.5601751955851,-1.704082006049437,-1.7518156096317807
index94_73,-142001.80698394775,306.8804867349392,-1.7052576988470434,-1.7804665439794332
index94_74,-142246.87831878662,302.4236308639575,-1.6545635864611126,-1.7885823434364758
index94_75,-142205.83094787598,305.82027037076665,-1.678044823246596,-1.755801429912314
index94_76,-142201.48709106445,299.4815392621583,-1.7032990481329673,-1.771461989647147
index94_77,-142025.08988952637,304.0879805405101,-1.6820198236642168,-1.7440859392148107
index94_78,-141896.06484222412,315.32297296958507,-1.6726266717173834,-1.7380193083836113
index94_79,-141982.69775390625,312.6695121956272,-1.654439917021204,-1.7534960084345959
index94_8,-141562.6110534668,306.3877075561097,-1.6048315889476263,-1.768228044131394
index94_80,-142157.3636932373,315.5722605482975,-1.6663322767330175,-1.750645695613083
index94_81,-142413.8385772705,309.5134904128248,-1.6788902652567177,-1.758094184574511
index94_82,-142114.63327026367,304.2787318962337,-1.7183478335300644,-1.7339951081548506
index94_83,-142389.8690185547,302.5708822177198,-1.7200399077464534,-1.7541561100751155
index94_84,-142406.64893341064,308.82917973064576,-1.7290112406533718,-1.7683931804013613
index94_85,-142362.34690856934,298.5725999954062,-1.6828265952477293,-1.7533405859366802
index94_86,-142221.6417541504,307.4085135469205,-1.6411955403728444,-1.7592179991765156
index94_87,-142388.6555709839,304.60620724953515,-1.665930934763126,-1.732978312725785
index94_88,-142292.3035888672,317.26925486404895,-1.7075074521496278,-1.752208476604064
index94_89,-142227.58880615234,310.23333178438793,-1.7023933440912542,-1.729470134732612
index94_9,-141483.9501800537,311.6959412842058,-1.6314309635408963,-1.789103009555445
index94_90,-142223.00588989258,311.5656197791715,-1.6616262712372536,-1.7688620916317277
index94_91,-142320.24362945557,302.76943638449075,-1.713552269755033,-1.772770956457754
index94_92,-141961.01220703125,303.2628650957804,-1.731233033795018,-1.7254786129733497
index94_93,-142297.35317993164,299.65358412691324,-1.6961369290210069,-1.7342797860811916
index94_94,-141998.30757141113,311.2315726923183,-1.7062074176397495,-1.7502387685482588
index94_95,-142355.28858947754,302.99255438608304,-1.6924391421279197,-1.7582301279609776
index94_96,-142205.4151916504,302.5137307529364,-1.6657357044464938,-1.7711714282013957
index94_97,-142043.52255249023,307.0120660613995,-1.648906716965009,-1.766342114685178
index94_98,-142398.4792327881,309.62933380250115,-1.6915365237467042,-1.7514561691312354
index94_99,-142110.85304260254,305.20307069538904,-1.712143114971866,-1.7667517180613919
index95_0,-141631.26078796387,308.8561284995684,-0.007055336981125648,-2.194794173109858
index95_1,-141477.31922912598,302.9376247873456,-0.06103946386559678,-2.1396414214430353
index95_10,-141742.9754486084,318.246823938965,0.022349386196947874,-2.2067463153066464
index95_11,-141627.33239746094,314.2824731798754,0.03076743906262791,-2.2309387389429
index95_12,-141909.62225341797,304.9146602718867,0.05906322737238612,-2.211491539383921
index95_13,-141936.43606567383,310.38243960123486,0.012135858824806167,-2.2165547422534226
index95_14,-141639.13954162598,303.57208375870414,0.029236171661540244,-2.222751541327766
index95_15,-141956.08325195312,312.2582447597861,0.0847631816886833,-2.285742352560444
index95_16,-141576.12838745117,311.2681680153274,0.03535669218492299,-2.235290674738012
index95_17,-141839.8350982666,302.85175560453814,0.03438879256325472,-2.250933122933075
index95_18,-141744.73614501953,308.31663631116396,0.10654782502088189,-2.2573404071195577
index95_19,-141690.19743347168,309.6837831872798,0.10824525984993216,-2.2947461365289685
index95_2,-141446.71082687378,308.46301179778516,0.013824424215250708,-2.2053693741987326
index95_20,-141932.86610412598,301.1708222400277,0.0873989787340339,-2.3044814069034616
index95_21,-141895.27822875977,307.7476979370045,0.04670630273453502,-2.2933088562553308
index95_22,-141610.8985824585,303.2439392849886,0.09702534553938591,-2.276571718663199
index95_23,-141528.56466674805,314.97257109877296,-0.004872417003366769,-2.2783671112230444
index95_24,-142071.0542526245,311.23624691174433,0.07540629234381163,-2.3059732469552072
index95_25,-141777.50231933594,311.11599518002157,0.048147541479806766,-2.272458181909335
index95_26,-141864.53491210938,301.34051384992773,0.09320407223161886,-2.270565276292727
index95_27,-141893.86073303223,304.41828742420773,0.10629726807139933,-2.2472568475211903
index95_28,-141803.91082763672,306.56869002056385,0.10161502165197822,-2.261251299016328
index95_29,-141824.10011291504,311.8676580088893,0.04782593264569468,-2.251911833668239
index95_3,-141682.553565979,313.470440215285,-0.01563978445155345,-2.164296720385797
index95_30,-141783.78323364258,314.80405653564367,0.13637694534879763,-2.2975558339966895
index95_31,-141901.35862731934,298.8702646816897,-0.024885805298503427,-2.186667966280063
index95_32,-141882.85454559326,302.41712584383265,0.0986231939217933,-2.2515220043298054
index95_33,-141704.08403015137,307.26938198990393,0.07806517998427104,-2.251049632620142
index95_34,-141926.86209106445,305.69329369916665,0.09320095162824982,-2.2555640765201925
index95_35,-141935.0821838379,305.93900167614163,0.14256927832015792,-2.2443944974495
index95_36,-142070.87098693848,307.14535138131413,0.05668824109743886,-2.233607780700562
index95_37,-142035.45417022705,304.08751796977464,0.07416923279627058,-2.2486021175939905
index95_38,-141776.4398651123,302.0882176594547,0.08034009379791135,-2.2572052652238757
index95_39,-141909.14196777344,311.5230802168208,0.08602867882790222,-2.280068603106239
index95_4,-141722.16073608398,298.8141147389331,0.013853012838152046,-2.211695943000123
index95_40,-141859.463180542,307.30485069332633,0.13082720175159546,-2.2890894200180636
index95_41,-142000.88018798828,306.335081500409,0.04282487856129019,-2.26523611877374
index95_42,-142087.08708190918,304.60793991538105,0.03426378955067716,-2.262786571399728
index95_43,-142066.68410491943,310.20167293204906,0.1148425592451709,-2.2761201555463524
index95_44,-142144.9947052002,314.2188403200611,0.020589856796151107,-2.2206241589149007
index95_45,-141838.33227539062,299.8847017352366,0.08873261884475192,-2.2674387711777833
index95_46,-142016.65824890137,313.70402678985465,0.1118051523542648,-2.268426783426796
index95_47,-142222.46684265137,297.73745998294794,0.06194568374227477,-2.281188990871456
index95_48,-142241.69263458252,302.89564762726405,0.08711593938245621,-2.267519690783647
index95_49,-141894.76638793945,308.32836050961185,0.09909145164812444,-2.2642433011334244
index95_5,-141685.49337005615,310.0904767421164,0.028978903620549,-2.225561003453045
index95_50,-142190.36376953125,304.09798915051357,0.08033439505915413,-2.3016517569456534
index95_51,-141976.6828918457,296.42157083595447,0.14088230352432657,-2.3135500900367734
index95_52,-142322.5486831665,310.03643306271437,0.07292581113621532,-2.2551002864159244
index95_53,-142018.24532318115,311.0153266677646,0.09162685239686241,-2.267454887178408
index95_54,-142069.46450042725,310.22532789427555,0.06062361576527897,-2.2450212351009915
index95_55,-142041.76983642578,308.97269955542066,0.1250897968186656,-2.2560601423039177
index95_56,-142088.97229003906,312.53018204434534,0.14307029078500733,-2.303298302664623
index95_57,-142023.4881439209,306.43132567718675,0.15990352455468698,-2.3045808885494914
index95_58,-142070.03197479248,305.133438411887,0.09417930597912133,-2.271231363731098
index95_59,-142010.61586761475,306.76320181108264,0.12269701017779605,-2.301933415006543
index95_6,-141662.70448303223,303.8183499440414,0.06717187545535286,-2.1968408035924676
index95_60,-142292.88529968262,313.5485605060864,0.0684711170211324,-2.2676776073869633
index95_61,-142243.85094451904,309.96255056132685,0.07028320691839568,-2.2574837597104027
index95_62,-142109.90504455566,306.4895509980403,0.09367722360917718,-2.2677642290113216
index95_63,-142010.42959594727,302.18292481898794,0.11608959994149215,-2.293710819272603
index95_64,-141964.98350524902,307.4811468848761,0.16663751861037057,-2.3017491547206346
index95_65,-141736.1439819336,311.1143392335928,0.10040112237929316,-2.2583756235720482
index95_66,-142205.82569885254,300.6282189688965,0.07792603450528207,-2.2792216512827808
index95_67,-142147.62112426758,308.80929684144013,0.1061635970207217,-2.27746427695826
index95_68,-142129.20198822021,303.8753528579668,0.1000225725583751,-2.300307003864386
index95_69,-142130.80741882324,303.82110185281306,0.07663119566546578,-2.25507701215256
index95_7,-141694.28318023682,304.57315523618263,0.059168649512978844,-2.2336560871353472
index95_70,-142030.1403274536,311.74850099535905,0.09726459542854837,-2.275368868216789
index95_71,-142152.7692375183,307.8417797599357,0.15602590253846293,-2.2835867062575126
index95_72,-142049.30963134766,311.34762992946264,0.1440468732802025,-2.321197111318949
index95_73,-142034.56995391846,306.9064165164264,0.10773990683664514,-2.3217432234083373
index95_74,-141724.45393371582,309.39087867838214,0.13470326059278193,-2.2921204459904585
index95_75,-142114.65724945068,319.5891525201977,0.09022439490014489,-2.2857675219563713
index95_76,-141926.78770446777,306.72846672168197,0.10920180392161677,-2.299596367659839
index95_77,-141746.55828857422,309.13139730192944,0.08032036514925661,-2.2843632947606123
index95_78,-142150.88331604004,302.50358976096896,0.1050645743741862,-2.292749552311471
index95_79,-142396.695022583,303.22428340309705,0.09885484707519765,-2.2603617576793207
index95_8,-141776.79098510742,303.072128779943,0.07218362234233305,-2.2513117379658985
index95_80,-142219.0457763672,311.7032697400855,0.11694602733119602,-2.300593375358302
index95_81,-142234.26807403564,306.2841881584705,0.12349904090209507,-2.2944874068750045
index95_82,-142298.68202972412,305.4737818881089,0.11300658305463146,-2.3067783126982775
index95_83,-142112.85832214355,310.4541966291893,0.1342065307835411,-2.299276166830367
index95_84,-141870.7480621338,311.00282187845994,0.10688526374312379,-2.2918872817315927
index95_85,-142163.2999572754,319.0132012479671,0.10446617340856496,-2.274245150894731
index95_86,-141857.90608215332,296.9393622786305,0.11445319367820345,-2.2816862570960597
index95_87,-141968.99555969238,304.3345032287197,0.11841325323796448,-2.2822207778282966
index95_88,-141975.9151916504,308.30102343723695,0.13088539764324864,-2.2974309576786354
index95_89,-142056.7296447754,299.743496411629,0.10882909030512411,-2.285764699343821
index95_9,-141625.09773254395,305.1871858233996,0.033544766562624395,-2.2188905764390157
index95_90,-142005.23739624023,298.8920723686147,0.11447972755451924,-2.291094430825739
index95_91,-141934.302734375,301.94856363055476,0.1402362926430994,-2.3160435627476437
index95_92,-141868.0690689087,309.54840602319837,0.1576983006551091,-2.3043522952805757
index95_93,-142152.65705108643,313.5949137966307,0.13957343052947174,-2.285862379508271
index95_94,-141813.3946685791,307.7192627648028,0.13160560493714446,-2.3069618585902316
index95_95,-141752.02961730957,311.0791221541626,0.11426710828110875,-2.2953353222198607
index95_96,-142228.06565093994,301.80078704077846,0.06652565683987266,-2.2653239627649153
index95_97,-142143.47023773193,301.6396628893664,0.08078759529709928,-2.2770879639344157
index95_98,-142128.390083313,307.74093305723136,0.149522834074455,-2.3168108376229095
index95_99,-141914.114692688,307.5442185930295,0.0980164433857672,-2.26131253742283
index96_0,-141317.4818572998,302.1412413456105,-0.9608376685020451,-2.0742893245439644
index96_1,-141514.66297912598,305.8577476733214,-0.8681976054275782,-2.0643315984065254
index96_10,-141740.68656921387,312.90435338313165,-0.868687512409104,-2.1167194709243655
index96_11,-141609.48538970947,307.5150501543751,-0.8611134233559448,-2.1048686073641196
index96_12,-141795.6015701294,302.8255429020242,-0.8537493125841946,-2.0993244224542935
index96_13,-141752.55236816406,308.2005318405646,-0.8887464352910279,-2.0954377011668504
index96_14,-141897.70840454102,311.2269898625983,-0.9179370902808225,-2.098412922815234
index96_15,-141781.31730651855,301.5163850561956,-0.8700191313462926,-2.155845348156223
index96_16,-141951.75225830078,306.57216921437066,-0.8328427924200894,-2.133458698544466
index96_17,-141715.25659179688,305.6798947463922,-0.890825766330464,-2.1220566867210886
index96_18,-141818.17653656006,312.9127126048894,-0.846503166892759,-2.0704887196490387
index96_19,-141555.44285583496,303.54357981467933,-0.8500685193193219,-2.100438723164504
index96_2,-141434.5860824585,307.7199183213192,-0.8423172647047429,-2.0885839493816705
index96_20,-141824.76356506348,309.2822748875072,-0.8963210961577697,-2.120000451142775
index96_21,-141704.17532348633,307.36209421367687,-0.8298108130771131,-2.089218681696268
index96_22,-141621.80125427246,311.8911429334168,-0.8483696591424125,-2.1280759638959643
index96_23,-141714.41892242432,309.24738554862705,-0.8603200384798523,-2.124731599816222
index96_24,-142123.48652648926,304.02583626502104,-0.7846837855226683,-2.1312497149321254
index96_25,-141617.5964202881,306.4458474510886,-0.8582468069753229,-2.165570713715973
index96_26,-141779.1780166626,302.69709644518304,-0.8173101355523297,-2.044111301988693
index96_27,-141911.04496002197,310.1214729368257,-0.8156509398196038,-2.1089005350425865
index96_28,-141897.49612426758,313.94184288599354,-0.8127746740927577,-2.1453629366918667
index96_29,-141757.70449829102,310.68126428794716,-0.7864868748847136,-2.086391973124541
index96_3,-141869.5828704834,306.3591504122391,-0.742427032025198,-2.048466754201507
index96_30,-141601.56099700928,320.66548234762666,-0.8382227693690476,-2.089113467104773
index96_31,-141897.47408294678,313.6172628238616,-0.7966339265159832,-2.13531881972947
index96_32,-141604.64155578613,308.03312722027886,-0.8287829604989827,-2.0687820926651126
index96_33,-141634.73707580566,317.25873255322756,-0.7986502711755361,-2.095547043348631
index96_34,-141700.7204284668,313.2193902873808,-0.8114040267496414,-2.1128049929376562
index96_35,-141683.14240264893,304.47899449965576,-0.777465546942561,-2.112953692808583
index96_36,-141716.60653686523,308.237512627738,-0.8470796597231016,-2.0904460924480506
index96_37,-141685.34895324707,305.1928324452045,-0.8575923477636317,-2.050080938999437
index96_38,-141974.87789916992,305.95337736949983,-0.8476635986819325,-2.072629207472696
index96_39,-141805.30992126465,306.054516560056,-0.8143896939092801,-2.1076290774737902
index96_4,-141981.53665161133,304.0430683982755,-0.8032235777502266,-2.059549877332304
index96_40,-141858.01177215576,309.3830714113104,-0.7988245006064922,-2.1163225147283695
index96_41,-141813.71311950684,312.2253417212359,-0.8397630202944993,-2.0974253212263205
index96_42,-141750.0216064453,312.66929934106713,-0.8122329510305191,-2.1230594454480602
index96_43,-141778.4924468994,302.8186177145139,-0.8493992948797099,-2.09913413475687
index96_44,-141895.74839782715,306.90399519282926,-0.800109132140767,-2.127564010617048
index96_45,-142123.35180664062,311.3167644925969,-0.7753966297949126,-2.089025056459649
index96_46,-141896.47178649902,302.1817689437181,-0.853341224844809,-2.126598460126532
index96_47,-141761.8666229248,310.05544917719595,-0.8224414473964382,-2.1124077234627077
index96_48,-142292.49063110352,305.19437924153743,-0.7865166746956929,-2.1014196644677208
index96_49,-141611.3694000244,306.2850517019809,-0.8117483685887128,-2.0878804409715754
index96_5,-141829.27534484863,306.2938256447981,-0.8055223341606494,-2.012607467577027
index96_50,-141993.15266418457,307.9163127502423,-0.8116935820434903,-2.1389221089554775
index96_51,-141772.5770111084,309.2344401966739,-0.8217185295735189,-2.1408705551436706
index96_52,-141865.29343414307,304.72051879571063,-0.7772092803987665,-2.1242033469212256
index96_53,-141668.3355255127,305.5501224793295,-0.8338422574387967,-2.083889075597077
index96_54,-141962.71786499023,295.7339176168474,-0.8366754616834766,-2.093709352653655
index96_55,-142011.38815307617,309.03540549117423,-0.8799462926023496,-2.1353107642411553
index96_56,-141919.76832580566,314.9293507205812,-0.8573253895164665,-2.084212993797548
index96_57,-141943.3268890381,307.84727851608307,-0.7095447301696497,-2.108579768158223
index96_58,-141683.284866333,305.7630536594134,-0.7704883097215933,-2.1134601387999723
index96_59,-141942.22006225586,302.2396022833096,-0.8079030394705669,-2.1062693930254994
index96_6,-141972.4970703125,311.9420449550865,-0.8536563576393184,-2.0837931423405074
index96_60,-141899.00898742676,312.0019809293892,-0.7975341158640572,-2.1351548066142136
index96_61,-141697.14166259766,312.2275868088331,-0.8212767331915878,-2.1003855727707132
index96_62,-142028.6763458252,303.0274381201208,-0.7871917735024818,-2.110556756072026
index96_63,-141707.56985473633,321.27663728130346,-0.7591165543917816,-2.0981601717282765
index96_64,-141981.7504196167,306.39646454524035,-0.8157478978981688,-2.1570516056832227
index96_65,-142063.7911529541,300.29150035673666,-0.8287219522954496,-2.1338451108823593
index96_66,-142134.6215209961,304.0293483643382,-0.7682916551852009,-2.132962655043648
index96_67,-141749.7382659912,313.6305200925804,-0.7552849701084964,-2.086960334050288
index96_68,-141741.2996749878,308.76936756838194,-0.8147832395367327,-2.14727971568069
index96_69,-141733.5305633545,305.53700337606733,-0.7961999789234129,-2.1872389381077872
index96_7,-141713.90740966797,303.8021448853685,-0.8679152841861159,-2.0867642295912896
index96_70,-141791.98559570312,309.94112396725416,-0.7836456158655039,-2.1340155612880114
index96_71,-142264.6623840332,300.3992448843053,-0.7546913027405399,-2.111377032118823
index96_72,-141666.26602172852,308.5722623352673,-0.7789787397594171,-2.1311037480411255
index96_73,-141980.8313140869,301.50355460096415,-0.7530392545541018,-2.1046508659120433
index96_74,-142002.17054748535,313.2534569523879,-0.8088702991651504,-2.106295586501923
index96_75,-142103.870803833,310.16502527145195,-0.8339455193746678,-2.1052239973697278
index96_76,-141656.35807037354,308.19442441520636,-0.8429238321993718,-2.1100505550132826
index96_77,-141674.2159423828,308.7150127393912,-0.7989507354779846,-2.1388344897741787
index96_78,-142041.712600708,306.90529239677227,-0.8283950899705828,-2.1246712194263795
index96_79,-141964.95459747314,305.98389301830235,-0.7847788578798591,-2.104586135945251
index96_8,-141888.83940124512,302.59481030086675,-0.8680717303793855,-2.0871898255439523
index96_80,-141912.28024291992,312.61717149297107,-0.7881863994527069,-2.097654873669466
index96_81,-142038.77145385742,310.324326527656,-0.8025787729323909,-2.066395022293807
index96_82,-142195.48654174805,302.00636846488356,-0.81650361631434,-2.1154354482427777
index96_83,-141879.8102874756,313.8007622101724,-0.7660522948153103,-2.1100347285848713
index96_84,-141898.24940490723,304.9908009880956,-0.7213043930039655,-2.1036452009940456
index96_85,-141704.99006652832,305.81467927852106,-0.7360381967282992,-2.103177238429412
index96_86,-141843.80194091797,298.31395616351165,-0.8699201006852119,-2.0744477596483826
index96_87,-141908.64499664307,304.7603252026367,-0.7747592726802618,-2.1218197222140978
index96_88,-142285.57174682617,304.1960286359492,-0.7621469873799388,-2.097370316406469
index96_89,-141939.33825683594,305.2043706963168,-0.7695653608879935,-2.065487885692855
index96_9,-141587.27996826172,308.36701080813555,-0.8742345949728819,-2.103977598753702
index96_90,-142085.15196228027,298.7167525835179,-0.8047042543594449,-2.0701820568071603
index96_91,-141850.102973938,302.22795223132465,-0.761685389160161,-2.1209707010739316
index96_92,-142258.6784362793,307.11138342423635,-0.7138474602623375,-2.0874457845396615
index96_93,-142218.51391601562,303.9456271262681,-0.7680579490661892,-2.029835838742356
index96_94,-142159.25047302246,300.43340608370164,-0.8248569484885299,-2.0897540998574717
index96_95,-142006.78562927246,308.70007749978254,-0.811829852490926,-2.0898156858177037
index96_96,-141975.7237854004,309.7264150796119,-0.8450993557170713,-2.075838324965588
index96_97,-141979.57272338867,302.4876760504039,-0.829768315285509,-2.0675783702772472
index96_98,-142271.54176330566,309.85376431300915,-0.8243662999813258,-2.0620102592107017
index96_99,-142139.55078125,300.28439777125556,-0.7687206569162301,-2.0966289140843477
index97_0,-141748.26475524902,305.8785003672212,-2.490453762899427,-1.2738469659005682
index97_1,-141906.53372192383,306.5145311726757,-2.5380216611516144,-1.284860257083848
index97_10,-142001.35223388672,300.4269365976356,-2.5175898091032956,-1.2582852205345234
index97_11,-142110.94065856934,302.21588340255965,-2.5555347066812324,-1.2731807691964527
index97_12,-141968.38482666016,310.42970859719935,-2.5656596647956023,-1.2667141353746803
index97_13,-141940.13052368164,313.36939959732314,-2.5681492001149078,-1.279784084594397
index97_14,-141984.17251586914,308.5554936572064,-2.580286882327217,-1.2722235040454117
index97_15,-142152.81832122803,304.9389557227887,-2.591407422463715,-1.2840307083349654
index97_16,-142363.55778503418,301.84274312969245,-2.5772432237836322,-1.280564838267078
index97_17,-142252.0848083496,304.22316639475974,-2.57784690406512,-1.294459288972146
index97_18,-142019.94075012207,312.7014453476815,-2.571689373104167,-1.3144971516886093
index97_19,-142169.88285827637,309.94734082565896,-2.5571905851902303,-1.310037986754231
index97_2,-141857.4515838623,308.32290403297026,-2.5667515649806196,-1.271460776326099
index97_20,-142202.90843200684,304.5121757404841,-2.5329363032903904,-1.266530115170517
index97_21,-142088.01628112793,305.937554142125,-2.519642471994918,-1.2593580919158045
index97_22,-141962.43044281006,313.60630910393957,-2.4910125743418456,-1.278098359581723
index97_23,-142129.7405166626,310.4064843456835,-2.5133953292354385,-1.278436914105407
index97_24,-142351.52083587646,308.05776563009533,-2.52766984994602,-1.2585251238084416
index97_25,-141835.61639404297,311.19784034851386,-2.547017429809154,-1.2643073258511002
index97_26,-141640.40977478027,312.34848881916787,-2.5214508419743002,-1.271076280373884
index97_27,-141836.22357177734,304.2255967848743,-2.5455324410374436,-1.2813850719617637
index97_28,-142244.94492340088,308.33407390728064,-2.4992877186029667,-1.2807384473944774
index97_29,-142202.63748168945,304.1500377395632,-2.5353002487838676,-1.2896517759940926
index97_3,-142264.8240661621,301.7680957574397,-2.5706374219389194,-1.30147154492928
index97_30,-141906.81732177734,309.7715799336788,-2.5139335801831533,-1.285396512589917
index97_31,-142139.44744110107,307.7634389787232,-2.5571972901463487,-1.3002905343129159
index97_32,-142233.43241119385,302.4438896362934,-2.5359731755059056,-1.304598673250799
index97_33,-142151.36409759521,305.62836597893175,-2.569257596603785,-1.3144034226570867
index97_34,-142168.06887817383,305.7680433082381,-2.5503019993273504,-1.271179033491011
index97_35,-142241.70402526855,295.3684986520919,-2.4751015845550537,-1.2939594960456628
